id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
225815,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,2,"""BBC Monitoring South Asia,2016-05-18,Ten Taliban, police killed or injured in clash in Afghan east - official"";""Pajhwok News,2016-05-18,27 Taliban, Daesh militants killed in Nangarhar clashes""",BBC Monitoring South Asia;Pajhwok News,2016-05-18;2016-05-18,"Ten Taliban, police killed or injured in clash in Afghan east - official;27 Taliban, Daesh militants killed in Nangarhar clashes","governor's spokesman, Resident, Taleban",2,Wazir village,,Nangarhar province,Khogyani district,34.196796,70.159393,POINT (70.159393 34.196796),179061,Afghanistan,700,Asia,1,2,05/17/2016 00:00:00,05/18/2016 00:00:00,1,4,0,0,5,10,5,
225816,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-18,Afghan security forces recapture five villages in northern province""",BBC Monitoring South Asia,2016-05-18,Afghan security forces recapture five villages in northern province,Military,3,Darqad district,,Takhar province,Darqad district,37.459181,69.508678,POINT (69.508678 37.459181),183380,Afghanistan,700,Asia,2,2,05/16/2016 00:00:00,05/18/2016 00:00:00,0,5,0,0,5,5,5,
225817,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-18,Taliban insurgents capture area in Afghan north province-TV""",BBC Monitoring South Asia,2016-05-18,Taliban insurgents capture area in Afghan north province-TV,Local police,2,Surkh Kotal village,,Baghlan province,Puli Khumri district,36.033379,68.592002,POINT (68.592002 36.033379),181938,Afghanistan,700,Asia,1,2,05/16/2016 00:00:00,05/18/2016 00:00:00,1,0,0,0,1,1,1,
225818,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""Xinhua News Agency,2016-05-18,Afghan military kills 130 insurgents within day: gov't""",Xinhua News Agency,2016-05-18,Afghan military kills 130 insurgents within day: gov't,Defence Ministry,6,Afghanistan,,,,33.000000,65.000000,POINT (65.000000 33.000000),177611,Afghanistan,700,Asia,2,2,05/17/2016 00:00:00,05/18/2016 00:00:00,10,63,0,0,73,73,73,
225819,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-18,Taliban kill key local commander in Afghan north - agency""",BBC Monitoring South Asia,2016-05-18,Taliban kill key local commander in Afghan north - agency,"Taleban, Governor's spokesman",1,Shash Paikal village,,Balkh province,Chimtal district,36.748508,66.523811,POINT (66.523811 36.748508),182654,Afghanistan,700,Asia,1,1,05/17/2016 00:00:00,05/17/2016 00:00:00,1,0,0,0,1,1,1,
225820,,2016,True,Clear,3,303,514,Taleban - Civilians,303,981,Taleban - Civilians,303,303,Taleban,9999,1,Civilians,1,"""BBC Monitoring South Asia,2016-05-19,Unidentified men kill tribal elder in Afghan west""",BBC Monitoring South Asia,2016-05-19,Unidentified men kill tribal elder in Afghan west,"Police, Taleban",1,Farah town,,Farah province,Farah district,32.373795,62.115700,POINT (62.115700 32.373795),176165,Afghanistan,700,Asia,1,1,05/18/2016 00:00:00,05/18/2016 00:00:00,0,0,1,0,1,1,1,
225821,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-19,Eight police reported killed by their colleagues in Afghan south""",BBC Monitoring South Asia,2016-05-19,Eight police reported killed by their colleagues in Afghan south,"spokesman for governor, Taleban, security source",1,Zafar Khel village,,Zabul province,Qalat district,32.172600,66.994900,POINT (66.994900 32.172600),176174,Afghanistan,700,Asia,1,1,05/19/2016 00:00:00,05/19/2016 00:00:00,8,0,0,0,8,8,8,
225822,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-19,Taliban report 11 soldiers killed, tank destroyed in clash in Afghan north""",BBC Monitoring South Asia,2016-05-19,"Taliban report 11 soldiers killed, tank destroyed in clash in Afghan north",Taleban,3,Sozma Qala district,,Sari Pul province,Sozma Qala district,36.025788,66.234442,POINT (66.234442 36.025788),181933,Afghanistan,700,Asia,1,1,05/18/2016 00:00:00,05/18/2016 00:00:00,0,1,0,0,1,1,1,
225823,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""Xinhua News Agency,2016-05-19,91 militants killed in fresh operations in Afghanistan""",Xinhua News Agency,2016-05-19,91 militants killed in fresh operations in Afghanistan,Defense Ministry,4,Takhar province,,Takhar province,,36.666670,69.750000,POINT (69.750000 36.666670),182660,Afghanistan,700,Asia,2,2,05/18/2016 00:00:00,05/19/2016 00:00:00,1,6,0,0,7,6,7,
225824,,2016,False,Clear,2,5324,4714,Jam'iyyat-i Islami-yi Afghanistan - Junbish-i Milli-yi Islami,5324,5324,Jam'iyyat-i Islami-yi Afghanistan - Junbish-i Milli-yi Islami,292,292,Jam'iyyat-i Islami-yi Afghanistan,302,302,Junbish-i Milli-yi Islami,2,"""BBC Monitoring South Asia,2016-05-19,Supporters of Vice-president, Balkh governor clash in Afghan north, ten dead"";""Pajhwok News,2016-05-19,12 killed, 18 wounded in Jamiat-Junbish clashes in Faryab""",BBC Monitoring South Asia;Pajhwok News,2016-05-19;2016-05-19,"Supporters of Vice-president, Balkh governor clash in Afghan north, ten dead;12 killed, 18 wounded in Jamiat-Junbish clashes in Faryab","Army, district chief, health director",3,Almar district,,Faryab province,Almar district,35.956633,64.295198,POINT (64.295198 35.956633),181209,Afghanistan,700,Asia,2,1,05/18/2016 00:00:00,05/18/2016 00:00:00,1,1,2,6,10,12,10,
225826,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,2,"""Xinhua News Agency,2016-05-19,10 Afghan police personnel die in insider attacks in south"";""BBC Monitoring South Asia,2016-05-19,Two policemen in Afghan south killed by Taliban-linked comrade - official""",Xinhua News Agency;BBC Monitoring South Asia,2016-05-19;2016-05-19,10 Afghan police personnel die in insider attacks in south;Two policemen in Afghan south killed by Taliban-linked comrade - official,Police,1,Dihrawud town,,Uruzgan province,Dihrawud district,32.622501,65.457451,POINT (65.457451 32.622501),176891,Afghanistan,700,Asia,1,1,05/18/2016 00:00:00,05/18/2016 00:00:00,2,0,0,0,2,2,2,
225827,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,2,"""Xinhua News Agency,2016-05-19,1st LD Writethru: Army general killed in bomb attack in S. Afghanistan"";""BBC Monitoring South Asia,2016-05-19,Key Afghan Kandahar commander killed by mine""",Xinhua News Agency;BBC Monitoring South Asia,2016-05-19;2016-05-19,1st LD Writethru: Army general killed in bomb attack in S. Afghanistan;Key Afghan Kandahar commander killed by mine,provincial source ,2,Katasang village,,Kandahar province,Shah Wali Kot district,32.198600,66.101900,POINT (66.101900 32.198600),176173,Afghanistan,700,Asia,1,1,05/19/2016 00:00:00,05/19/2016 00:00:00,1,0,0,0,1,1,1,
225828,,2016,True,Clear,3,303,514,Taleban - Civilians,303,981,Taleban - Civilians,303,303,Taleban,9999,1,Civilians,3,"""Associated Press Newswires,2016-05-19,Afghan officer shoots, kills 8 colleagues; bomb kills 11"";""BBC Monitoring South Asia,2016-05-20,Mine blast kills 12 civilians in northern Afghanistan - official"";""UNAMA,2016-07-01,Afghanistan Midyear Report on Protection of Civilians in Armed Conflict: 2016""",Associated Press Newswires;BBC Monitoring South Asia;UNAMA,2016-05-19;2016-05-20;2016-07-01,"Afghan officer shoots, kills 8 colleagues; bomb kills 11;Mine blast kills 12 civilians in northern Afghanistan - official;Afghanistan Midyear Report on Protection of Civilians in Armed Conflict: 2016","Police, head of Baghlan Markazi District, UNAMA",1,Qaisar Khail village,,Baghlan province,Baghlani Jadid district,36.161600,68.684900,POINT (68.684900 36.161600),181938,Afghanistan,700,Asia,1,1,05/19/2016 00:00:00,05/19/2016 00:00:00,0,0,12,0,12,12,12,
225829,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-20,Paper praises success of anti-militant operations in Afghan north""",BBC Monitoring South Asia,2016-05-20,Paper praises success of anti-militant operations in Afghan north,Balkh Governor ,3,Kishindih district,,Balkh province,Kishindih district,35.999646,66.920093,POINT (66.920093 35.999646),181214,Afghanistan,700,Asia,2,3,05/10/2016 00:00:00,05/16/2016 00:00:00,11,26,0,0,37,37,37,
225830,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-20,Afghan night raid kills six civilians in north - official""",BBC Monitoring South Asia,2016-05-20,Afghan night raid kills six civilians in north - official,"Member of the Baghlan Provincial Council, tribal elder, Taleban",1,Puli Khumri town,,Baghlan province,Puli Khumri district,35.944583,68.715122,POINT (68.715122 35.944583),181218,Afghanistan,700,Asia,1,1,05/18/2016 00:00:00,05/18/2016 00:00:00,0,0,6,0,6,6,6,
225831,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-20,District police chief killed in Afghan west - official""",BBC Monitoring South Asia,2016-05-20,District police chief killed in Afghan west - official,Governor's Office ,3,Pasaband district,,Ghor province,Pasaband district,33.590465,65.089241,POINT (65.089241 33.590465),178331,Afghanistan,700,Asia,1,1,05/19/2016 00:00:00,05/19/2016 00:00:00,1,3,0,0,4,4,4,
225833,,2016,True,Clear,2,14542,13540,IS - Taleban,14542,14542,IS - Taleban,234,234,IS,303,303,Taleban,2,"""BBC Monitoring South Asia,2016-05-20,Dozen ISIS fighters killed in eastern Afghanistan - agency"";""BBC Monitoring South Asia,2016-05-20,ISIS commander reportedly kills 11 of his fighters, flees in eastern Afghanistan""",BBC Monitoring South Asia;BBC Monitoring South Asia,2016-05-20;2016-05-20,"Dozen ISIS fighters killed in eastern Afghanistan - agency;ISIS commander reportedly kills 11 of his fighters, flees in eastern Afghanistan","Local commander, Local officials",2,Momand locality,,Nangarhar province,Achin district,34.045025,70.604004,POINT (70.604004 34.045025),179062,Afghanistan,700,Asia,1,1,05/19/2016 00:00:00,05/19/2016 00:00:00,25,12,0,0,37,37,27,
225834,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""Xinhua News Agency,2016-05-20,1st LD Writethru: 3 Taliban key commanders among 13 killed in southern Afghanistan""",Xinhua News Agency,2016-05-20,1st LD Writethru: 3 Taliban key commanders among 13 killed in southern Afghanistan,"Army, Taleban",3,Nad Ali district (Marja),,Hilmand province,Nad Ali district (Marja),31.625941,63.861445,POINT (63.861445 31.625941),175448,Afghanistan,700,Asia,1,2,05/19/2016 00:00:00,05/20/2016 00:00:00,0,13,0,0,13,13,13,
225835,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-20,Afghan agency says retired judge killed in Kabul""",BBC Monitoring South Asia,2016-05-20,Afghan agency says retired judge killed in Kabul,"Taleban, Afghan Islamic Press",3,Bagrami district,,Kabul province,Bagrami district,34.493470,69.328189,POINT (69.328189 34.493470),179059,Afghanistan,700,Asia,1,1,05/20/2016 00:00:00,05/20/2016 00:00:00,0,0,1,0,1,1,1,
225836,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""Xinhua News Agency,2016-05-20,Roundup: 56 people killed in intensified fighting in Afghanistan""",Xinhua News Agency,2016-05-20,Roundup: 56 people killed in intensified fighting in Afghanistan,Army,3,Ab Band district,,Ghazni province,Ab Band district,32.883630,68.063570,POINT (68.063570 32.883630),176897,Afghanistan,700,Asia,1,1,05/19/2016 00:00:00,05/19/2016 00:00:00,0,15,0,0,15,14,15,
225837,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-20,Ministry says 87 militants killed in Afghanistan""",BBC Monitoring South Asia,2016-05-20,Ministry says 87 militants killed in Afghanistan,Defense Ministry,6,Afghanistan,,,,33.000000,65.000000,POINT (65.000000 33.000000),177611,Afghanistan,700,Asia,2,2,05/19/2016 00:00:00,05/20/2016 00:00:00,5,23,0,0,28,28,28,
225838,,2016,True,Clear,3,303,514,Taleban - Civilians,303,981,Taleban - Civilians,303,303,Taleban,9999,1,Civilians,2,"""Xinhua News Agency,2016-05-21,Pro-gov't leader shot dead in Afghanistan"";""Bakhtar News Agency,2016-05-22,Tribal Elder Guns Down In Kunduz""",Xinhua News Agency;Bakhtar News Agency,2016-05-21;2016-05-22,Pro-gov't leader shot dead in Afghanistan;Tribal Elder Guns Down In Kunduz,district Governor ,3,Qalay-I-Zal district,,Kunduz province,Qalay-I-Zal district,36.896746,68.361061,POINT (68.361061 36.896746),182657,Afghanistan,700,Asia,1,1,05/20/2016 00:00:00,05/20/2016 00:00:00,0,0,2,0,2,2,2,
225839,,2016,True,Clear,1,13637,13637,Afghanistan: Islamic State,14320,14320,Government of Afghanistan - IS,130,130,Government of Afghanistan,234,234,IS,1,"""Xinhua News Agency,2016-05-21,4 IS militants killed in drone strike in Afghanistan""",Xinhua News Agency,2016-05-21,4 IS militants killed in drone strike in Afghanistan,provincial government  ,1,Kamkai Kalay village,,Nangarhar province,Achin district,34.098457,70.662842,POINT (70.662842 34.098457),179062,Afghanistan,700,Asia,1,1,05/20/2016 00:00:00,05/20/2016 00:00:00,0,4,0,0,4,4,4,
225840,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,2,"""Xinhua News Agency,2016-05-21,2nd LD Writethru: Car bombing hits foreign troops' convoy in Afghanistan"";""BBC Monitoring South Asia,2016-05-21,Taliban say US soldiers suffer casualties in Afghan north suicide attack""",Xinhua News Agency;BBC Monitoring South Asia,2016-05-21;2016-05-21,2nd LD Writethru: Car bombing hits foreign troops' convoy in Afghanistan;Taliban say US soldiers suffer casualties in Afghan north suicide attack,"NATO, Taleban",1,Qala Nashro village,,Parwan province,Bagram district,34.902200,69.208900,POINT (69.208900 34.902200),179779,Afghanistan,700,Asia,1,1,05/21/2016 00:00:00,05/21/2016 00:00:00,0,1,0,0,1,1,1,
225841,,2016,True,Clear,3,303,514,Taleban - Civilians,303,981,Taleban - Civilians,303,303,Taleban,9999,1,Civilians,1,"""BBC Monitoring South Asia,2016-05-21,Taliban kill Afghan national security officer, tribal elder""",BBC Monitoring South Asia,2016-05-21,"Taliban kill Afghan national security officer, tribal elder","governor's spokesman, Taleban",1,Kandahar town,,Kandahar province,Kandahar district,31.611795,65.705795,POINT (65.705795 31.611795),175452,Afghanistan,700,Asia,1,1,05/21/2016 00:00:00,05/21/2016 00:00:00,0,0,1,0,1,1,1,
225842,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-21,Taliban kill Afghan national security officer, tribal elder""",BBC Monitoring South Asia,2016-05-21,"Taliban kill Afghan national security officer, tribal elder","National security source, Taleban",1,Kunduz town,,Kunduz province,Kunduz district,36.726131,68.865189,POINT (68.865189 36.726131),182658,Afghanistan,700,Asia,1,1,05/21/2016 00:00:00,05/21/2016 00:00:00,1,0,0,0,1,1,1,
225844,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""Xinhua News Agency,2016-05-22,Airstrikes kill 8 militants in N. Afghanistan""",Xinhua News Agency,2016-05-22,Airstrikes kill 8 militants in N. Afghanistan,Police,3,Baghlani Jadid district,,Baghlan province,Baghlani Jadid district,36.324882,68.623400,POINT (68.623400 36.324882),181938,Afghanistan,700,Asia,1,1,05/21/2016 00:00:00,05/21/2016 00:00:00,0,8,0,0,8,8,8,
225846,,2016,True,Clear,1,13653,13653,India:Western South East Asia,14685,14685,Government of India - UNLFW,141,141,Government of India,6320,6320,UNLFW,1,"""SATP,2016-08-01,Meghalaya Timeline - 2016""",SATP,2016-08-01,Meghalaya Timeline - 2016,SATP,2,Rongtok village,,Meghalaya State,West Khasi Hills District,25.452909,90.791954,POINT (90.791954 25.452909),166142,India,750,Asia,1,1,03/02/2016 00:00:00,03/02/2016 00:00:00,0,1,0,0,1,1,1,
225849,,2016,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,1,"""BBC Monitoring South Asia,2016-05-22,Thirteen insurgents killed in NATO drone attack in Afghan north - agency""",BBC Monitoring South Asia,2016-05-22,Thirteen insurgents killed in NATO drone attack in Afghan north - agency,Security officials ,1,Kunduz town,,Kunduz province,Kunduz district,36.726131,68.865189,POINT (68.865189 36.726131),182658,Afghanistan,700,Asia,1,1,05/21/2016 00:00:00,05/21/2016 00:00:00,0,13,0,0,13,13,13,
